 ,Area,Mean,StdDev,Mode,Min,Max,Row,Column,Absorbance
70,12640000,50937.052,502.839,50733,47533,51667,F,10,50937.052
71,12640000,50897.818,386.244,50914,48220,51417,F,11,50897.818
72,12640000,51042.491,292.138,51055,49779,51653,F,12,51042.491
73,12640000,27480.377,68.888,27502,27265,27678,G,1,27480.377
74,12640000,27349.081,73.686,27399,27119,27566,G,2,27349.081
75,12640000,27322.496,54.37,27292,27156,27512,G,3,27322.496
76,12640000,51218.123,334.218,51004,50528,52029,G,4,51218.123
77,12640000,50952.439,321.142,50827,49885,51793,G,5,50952.439
78,12640000,51036.318,390.913,51192,49445,51849,G,6,51036.318
79,12640000,50746.832,562.848,50182,48647,51918,G,7,27158.769
80,12640000,51021.238,365.594,51037,49078,51994,G,8,27112.578
81,12640000,50957.453,339.722,50978,48999,51808,G,9,27136.042
82,12640000,27455.615,1771.554,26844,26705,39370,G,10,27455.615
83,12640000,28277.399,3237.947,26977,26798,42448,G,11,28277.399
84,12640000,28553.617,3576.944,27047,26813,43062,G,12,28553.617
85,12640000,27778.259,79.932,27827,27560,28018,H,1,27778.259
86,12640000,27826.915,70.633,27770,27618,28071,H,2,27826.915
87,12640000,28027.12,58.54,28001,27858,28293,H,3,28027.12
88,12640000,27687.039,62.637,27702,27493,27903,H,4,27687.039
89,12640000,27647.416,71.844,27647,27416,27906,H,5,27647.416
90,12640000,27657.307,57.061,27617,27493,27865,H,6,27657.307
91,12640000,50746.832,562.848,50182,48647,51918,H,7,50746.832
92,12640000,51021.238,365.594,51037,49078,51994,H,8,51021.238
93,12640000,50957.453,339.722,50978,48999,51808,H,9,50957.453
94,12640000,27840.22,57.353,27822,27690,28048,H,10,27840.22
95,12640000,27580.888,53.525,27566,27406,27807,H,11,27580.888
96,12640000,27481.235,55.65,27435,27300,27685,H,12,27481.235
