 ,Area,Mean,StdDev,Mode,Min,Max,Row,Column,Absorbance
1,12640000,42838.639,299.929,42795,41591,43296,A,1,42838.639
2,12640000,42840.126,193.910,42774,41494,43255,A,2,42840.126
3,12640000,42846.108,229.109,42911,41538,43216,A,3,42846.108
4,12640000,42869.927,304.047,42857,41446,43473,A,4,42869.927
5,12640000,42805.796,270.865,42660,41556,43459,A,5,42805.796
6,12640000,43089.662,330.417,43115,41299,43753,A,6,43089.662
7,12640000,43022.701,236.251,43142,41639,43454,A,7,43022.701
8,12640000,43116.915,204.796,43304,41990,43425,A,8,43116.915
9,12640000,43290.731,141.112,43301,42489,43558,A,9,43290.731
10,12640000,43158.601,276.573,43148,41696,46614,A,10,43158.601
11,12640000,43045.556,242.058,42970,41847,43631,A,11,43045.556
12,12640000,42930.370,382.720,42482,41788,43652,A,12,42930.370
13,12640000,43322.119,276.501,43390,42076,43853,B,1,43322.119
14,12640000,43144.232,266.133,43338,41904,43571,B,2,43144.232
15,12640000,43104.771,263.565,43247,41364,43697,B,3,43104.771
16,12640000,43055.990,277.534,42957,41257,43938,B,4,43055.990
17,12640000,43148.751,402.476,43106,41158,43720,B,5,43148.751
18,12640000,43158.771,357.484,43221,41024,43740,B,6,43158.771
19,12640000,43310.407,294.459,43256,41684,43989,B,7,43310.407
20,12640000,43255.091,357.797,43091,41295,43845,B,8,43255.091
21,12640000,43356.347,425.727,43633,41160,43934,B,9,43356.347
22,12640000,43365.910,261.202,43440,41601,43715,B,10,43365.910
23,12640000,43456.520,321.053,43361,41534,44023,B,11,43456.520
24,12640000,43492.391,295.299,43653,42268,43944,B,12,43492.391
25,12640000,43281.809,299.170,43456,42413,43876,C,1,43281.809
26,12640000,42998.929,353.042,43013,40946,43525,C,2,42998.929
27,12640000,43015.024,259.042,42979,41139,43562,C,3,43015.024
28,12640000,43142.225,334.885,43353,41314,43738,C,4,43142.225
29,12640000,43056.448,363.710,43002,41081,43802,C,5,43056.448
30,12640000,43437.124,337.397,43260,41841,44037,C,6,43437.124
31,12640000,43078.945,389.081,43024,40864,43723,C,7,43078.945
32,12640000,43060.185,376.104,43110,40183,43585,C,8,43060.185
33,12640000,43234.072,430.531,43596,40873,43744,C,9,43234.072
34,12640000,43285.086,341.762,43416,40802,43834,C,10,43285.086
35,12640000,43272.786,274.327,43282,41761,43725,C,11,43272.786
36,12640000,43293.500,305.626,43431,42203,43869,C,12,43293.500
37,12640000,43544.518,372.627,43669,42287,44115,D,1,43544.518
38,12640000,43366.882,349.890,43699,41372,43886,D,2,43366.882
39,12640000,43368.801,295.813,43439,41500,43887,D,3,43368.801
40,12640000,43322.392,328.911,43360,41392,43922,D,4,43322.392
41,12640000,43267.174,319.773,43046,41355,43839,D,5,43267.174
42,12640000,43304.091,268.549,43281,41498,43780,D,6,43304.091
43,12640000,43198.230,329.465,43164,41018,43806,D,7,43198.230
44,12640000,43071.676,402.505,43332,40643,43626,D,8,43071.676
45,12640000,43232.555,472.049,43470,40867,43918,D,9,43232.555
46,12640000,43329.682,352.531,43563,41109,44453,D,10,43329.682
47,12640000,43371.599,246.116,43465,41967,43850,D,11,43371.599
48,12640000,43331.946,255.857,43165,42295,43844,D,12,43331.946
49,12640000,43506.994,320.284,43734,42382,44043,E,1,43506.994
50,12640000,43307.447,475.279,43721,41515,43976,E,2,43307.447
51,12640000,43183.646,376.822,43132,41129,43827,E,3,43183.646
52,12640000,43187.416,265.465,43226,41366,43621,E,4,43187.416
53,12640000,43138.295,380.638,43240,41082,43734,E,5,43138.295
54,12640000,43225.717,353.782,43205,41451,43975,E,6,43225.717
55,12640000,43283.271,362.242,43205,41382,44051,E,7,43283.271
56,12640000,42928.765,463.163,43156,40795,43586,E,8,42928.765
57,12640000,43104.131,426.260,42888,41019,43776,E,9,43104.131
58,12640000,43269.157,422.126,43095,40760,43964,E,10,43269.157
59,12640000,43156.256,221.823,43221,41667,43702,E,11,43156.256
60,12640000,43235.959,292.746,43437,42564,43747,E,12,43235.959
61,12640000,43264.203,321.663,43243,42478,44018,F,1,43264.203
62,12640000,43214.350,350.776,43363,41850,43838,F,2,43214.350
63,12640000,43221.593,237.608,43365,41835,43599,F,3,43221.593
64,12640000,43084.316,461.438,43466,40552,43720,F,4,43084.316
65,12640000,43116.772,313.299,43342,41577,43681,F,5,43116.772
66,12640000,43246.699,322.860,43211,41422,43710,F,6,43246.699
67,12640000,43268.869,407.353,43328,41211,43840,F,7,43268.869
68,12640000,43166.453,386.656,43202,41176,43793,F,8,43166.453
69,12640000,43236.400,344.751,43448,41551,43947,F,9,43236.400
70,12640000,43301.602,217.725,43335,42455,43747,F,10,43301.602
