 ,Area,Mean,StdDev,Mode,Min,Max,Row,Column,Absorbance
33,12640000,39014.848,234.053,39116,37837,39448,C,9,39014.848
34,12640000,39106.900,206.582,39160,37925,40093,C,10,39106.900
35,12640000,39139.625,169.263,39232,38354,39786,C,11,39139.625
36,12640000,39001.862,320.733,39129,37263,40213,C,12,39001.862
37,12640000,40507.936,262.203,40598,39096,40941,D,1,40507.936
38,12640000,40347.849,168.161,40418,39504,40687,D,2,40347.849
39,12640000,40139.280,171.482,40059,39388,40704,D,3,40139.280
40,12640000,39852.203,210.572,40016,38793,40221,D,4,39852.203
41,12640000,39760.398,149.954,39858,39208,40136,D,5,39760.398
42,12640000,39458.205,165.313,39444,38874,40447,D,6,39458.205
43,12640000,39229.299,161.568,39228,38687,39686,D,7,39229.299
44,12640000,39207.374,277.611,39362,38236,42161,D,8,39207.374
45,12640000,39078.108,195.872,38981,38338,39620,D,9,39078.108
46,12640000,39098.277,173.472,39052,38272,39700,D,10,39098.277
47,12640000,39159.845,163.917,39215,38332,39529,D,11,39159.845
48,12640000,39090.660,213.945,39186,37959,39613,D,12,39090.660
49,12640000,40550.544,242.074,40570,39351,40939,E,1,40550.544
50,12640000,40328.502,172.739,40328,39573,40623,E,2,40328.502
51,12640000,40181.810,182.876,40153,39433,41691,E,3,40181.810
52,12640000,39887.864,211.459,39816,38966,40295,E,4,39887.864
53,12640000,39705.531,249.186,39685,38932,42897,E,5,39705.531
54,12640000,39536.605,185.648,39640,38913,39881,E,6,39536.605
55,12640000,39450.342,206.989,39422,38604,40076,E,7,39450.342
56,12640000,39280.054,239.771,39299,38661,41970,E,8,39280.054
57,12640000,39109.237,188.060,39323,38366,39524,E,9,39109.237
58,12640000,39071.896,189.974,39091,38170,39536,E,10,39071.896
59,12640000,39119.715,163.525,39035,38389,39509,E,11,39119.715
60,12640000,39083.271,264.143,39200,37830,39529,E,12,39083.271
61,12640000,40549.324,257.655,40759,39415,40971,F,1,40549.324
62,12640000,40384.875,225.750,40505,39574,40797,F,2,40384.875
63,12640000,40172.963,201.797,40134,39399,40635,F,3,40172.963
64,12640000,39901.244,172.547,39852,38866,40286,F,4,39901.244
65,12640000,39808.712,186.210,39975,39002,40234,F,5,39808.712
66,12640000,39459.511,260.433,39744,38530,39889,F,6,39459.511
67,12640000,39526.132,167.856,39681,38730,39833,F,7,39526.132
68,12640000,39309.452,225.745,39194,38564,39673,F,8,39309.452
69,12640000,38996.123,234.381,38918,38205,41092,F,9,38996.123
70,12640000,39160.699,201.665,39104,38421,39536,F,10,39160.699
71,12640000,39154.001,238.152,39082,38041,39628,F,11,39154.001
72,12640000,39067.734,190.082,39036,37946,39478,F,12,39067.734
73,12640000,31302.316,111.750,31293,30931,31693,G,1,31302.316
74,12640000,31008.882,105.976,31098,30622,31351,G,2,31008.882
75,12640000,30803.909,115.385,30750,30132,31193,G,3,30803.909
76,12640000,37845.720,179.626,37980,37251,38305,G,4,37845.720
77,12640000,37543.824,206.717,37466,36864,38065,G,5,37543.824
78,12640000,37753.262,167.166,37747,37171,38191,G,6,37753.262
79,12640000,39586.897,191.488,39599,38572,39977,G,7,39586.897
80,12640000,39965.442,208.404,39919,38757,40347,G,8,39965.442
81,12640000,39599.590,293.000,39960,38440,40201,G,9,39599.590
82,12640000,30342.551,157.962,30355,29794,30829,G,10,30342.551
83,12640000,30445.175,190.236,30419,29920,31157,G,11,30445.175
84,12640000,30702.875,179.860,30586,30268,33029,G,12,30702.875
85,12640000,31348.382,145.565,31244,30882,31907,H,1,31348.382
86,12640000,30629.710,124.176,30628,30167,31097,H,2,30629.710
87,12640000,30430.229,118.449,30425,30041,30880,H,3,30430.229
88,12640000,30442.151,143.175,30480,29985,30997,H,4,30442.151
89,12640000,30395.584,201.787,30431,29961,31210,H,5,30395.584
90,12640000,30549.550,339.524,30298,29885,31700,H,6,30549.550
91,12640000,30534.480,258.635,30345,30011,31623,H,7,30534.480
92,12640000,30352.228,174.320,30394,29743,30890,H,8,30352.228
93,12640000,30644.979,137.306,30688,30177,31116,H,9,30644.979
94,12640000,30253.146,146.520,30233,29746,30748,H,10,30253.146
95,12640000,30389.965,174.246,30429,29840,30971,H,11,30389.965
96,12640000,31244.923,268.773,31220,30451,31910,H,12,31244.923
