 ,Area,Mean,StdDev,Mode,Min,Max,Row,Column,Absorbance
75,12640000,31567.903,153.186,31481,31063,32136,G,3,31567.903
76,12640000,45068.412,369.137,44951,44033,45838,G,4,45068.412
77,12640000,44769.776,348.169,45123,43750,45360,G,5,44769.776
78,12640000,44828.132,426.543,44296,43433,45696,G,6,44828.132
79,12640000,44039.479,494.647,43491,42927,44985,G,7,30827.731
80,12640000,44210.999,393.655,44093,43029,45182,G,8,30809.622
81,12640000,44203.945,316.565,44375,43342,44842,G,9,30710.536
82,12640000,30755.244,723.82,30646,30016,35103,G,10,30755.244
83,12640000,31268.513,1273.185,30745,30197,37031,G,11,31268.513
84,12640000,31855.721,1456.418,30935,30556,37945,G,12,31855.721
85,12640000,32554.838,260.311,32416,31901,33290,H,1,32554.838
86,12640000,32019.127,218.569,31794,31491,32902,H,2,32019.127
87,12640000,32290.074,150.245,32279,31717,32968,H,3,32290.074
88,12640000,31810.668,215.08,31701,31206,32652,H,4,31810.668
89,12640000,32000.195,260.491,31930,31193,32959,H,5,32000.195
90,12640000,31396.253,177.828,31396,30856,32431,H,6,31396.253
91,12640000,44039.479,494.647,43491,42927,44985,H,7,44039.479
92,12640000,44210.999,393.655,44093,43029,45182,H,8,44210.999
93,12640000,44203.945,316.565,44375,43342,44842,H,9,44203.945
94,12640000,31491.32,127.086,31527,31109,31939,H,10,31491.32
95,12640000,31261.116,140.536,31126,30848,31817,H,11,31261.116
96,12640000,31516.006,176.106,31441,30962,32092,H,12,31516.006
