 ,Area,Mean,StdDev,Mode,Min,Max,Row,Column,Absorbance
84,12640000,32660.657,609.309,32268,31938,39322,G,12,32660.657
85,12640000,33484.277,259.826,33592,32821,34087,H,1,33484.277
86,12640000,32182.493,172.955,32271,31747,32727,H,2,32182.493
87,12640000,32041.795,191.705,31892,31607,32604,H,3,32041.795
88,12640000,32415.385,243.909,32369,31768,33354,H,4,32415.385
89,12640000,32480.406,438.939,32193,31782,33963,H,5,32480.406
90,12640000,33052.165,750.738,32538,31945,35230,H,6,33052.165
91,12640000,33169.831,499.995,32888,32441,35050,H,7,33169.831
92,12640000,32722.248,304.138,32804,31952,33542,H,8,32722.248
93,12640000,33277.746,277.218,33244,32476,34460,H,9,33277.746
94,12640000,32297.363,236.668,32355,31693,33248,H,10,32297.363
95,12640000,32329.877,334.166,32480,31454,33246,H,11,32329.877
96,12640000,33933.013,403.733,34110,32844,34990,H,12,33933.013
