 ,Area,Mean,StdDev,Mode,Min,Max,Row,Column,Absorbance
1,12640000,48928.214,394.573,48931,46631,49425,A,1,48928.214
2,12640000,49131.525,267.538,49167,47064,49582,A,2,49131.525
3,12640000,49242.907,293.214,49250,47088,49670,A,3,49242.907
4,12640000,49339.065,381.355,49418,47177,50006,A,4,49339.065
5,12640000,49110.013,533.924,49151,46881,50262,A,5,49110.013
6,12640000,49230.643,588.155,49504,46032,49820,A,6,49230.643
7,12640000,49200.157,300.901,49369,47106,49746,A,7,49200.157
8,12640000,49284.895,297.300,49421,47381,49698,A,8,49284.895
9,12640000,49406.758,224.075,49495,47733,49828,A,9,49406.758
10,12640000,49244.824,329.740,49306,47045,50239,A,10,49244.824
11,12640000,49105.903,363.470,49087,46781,49615,A,11,49105.903
12,12640000,48886.676,467.893,48415,46655,49885,A,12,48886.676
13,12640000,49466.400,395.872,49388,47259,49923,B,1,49466.400
14,12640000,49513.684,422.554,49732,46755,49942,B,2,49513.684
15,12640000,49304.933,559.772,49483,45865,49959,B,3,49304.933
16,12640000,49541.684,523.246,49586,45939,50169,B,4,49541.684
17,12640000,49557.700,599.097,49547,45851,50257,B,5,49557.700
18,12640000,49504.276,530.340,49935,45787,50148,B,6,49504.276
19,12640000,49565.354,495.903,49653,45886,50172,B,7,49565.354
20,12640000,49582.291,549.909,49682,45916,50244,B,8,49582.291
21,12640000,49568.849,612.196,49945,45160,50149,B,9,49568.849
22,12640000,49533.146,505.591,49733,45621,50001,B,10,49533.146
23,12640000,49613.815,514.446,49852,46410,50238,B,11,49613.815
24,12640000,49625.332,351.744,49509,47872,50261,B,12,49625.332
25,12640000,49470.354,309.357,49619,47740,49806,C,1,49470.354
26,12640000,49379.255,505.749,49522,46058,50022,C,2,49379.255
27,12640000,49459.901,405.193,49598,46003,49850,C,3,49459.901
28,12640000,49612.494,522.640,49804,46215,50356,C,4,49612.494
29,12640000,49493.053,584.111,49445,45213,50358,C,5,49493.053
30,12640000,49755.295,543.854,49927,46614,50526,C,6,49755.295
31,12640000,49379.169,535.732,49671,45671,50056,C,7,49379.169
32,12640000,49426.982,559.754,49645,45326,50095,C,8,49426.982
33,12640000,49508.143,627.643,49484,45330,50195,C,9,49508.143
34,12640000,49493.030,564.245,49806,45541,50122,C,10,49493.030
35,12640000,49419.156,482.117,49441,46101,49961,C,11,49419.156
36,12640000,49407.000,355.459,49382,47708,50044,C,12,49407.000
37,12640000,49339.184,408.495,49130,47418,49913,D,1,49339.184
38,12640000,49299.205,542.850,49671,45761,49977,D,2,49299.205
39,12640000,49472.018,477.794,49485,45854,50086,D,3,49472.018
40,12640000,49554.279,467.405,49689,46112,50322,D,4,49554.279
41,12640000,49515.680,554.656,49395,46148,50266,D,5,49515.680
42,12640000,49527.910,487.075,49386,46041,50135,D,6,49527.910
43,12640000,49432.922,526.353,49504,45790,50195,D,7,49432.922
44,12640000,49508.104,581.736,49757,45624,50014,D,8,49508.104
45,12640000,49566.093,596.641,50134,46011,50210,D,9,49566.093
46,12640000,49556.097,558.154,49799,45952,50034,D,10,49556.097
47,12640000,49636.015,417.113,49697,46403,50185,D,11,49636.015
48,12640000,49588.609,335.902,49481,47955,50237,D,12,49588.609
49,12640000,49327.635,394.022,49529,47310,49996,E,1,49327.635
50,12640000,49264.434,593.932,49662,46005,50065,E,2,49264.434
51,12640000,49307.443,527.464,49517,45773,50088,E,3,49307.443
52,12640000,49378.185,451.599,49400,46108,49898,E,4,49378.185
53,12640000,49407.099,523.498,49578,45607,50122,E,5,49407.099
54,12640000,49416.958,547.893,49563,46247,49944,E,6,49416.958
55,12640000,49395.974,561.378,49692,45735,49982,E,7,49395.974
56,12640000,49299.448,634.983,49650,45011,49896,E,8,49299.448
57,12640000,49418.079,616.737,49750,45519,50170,E,9,49418.079
58,12640000,49543.430,617.685,49340,45484,50389,E,10,49543.430
59,12640000,49432.832,414.123,49557,46174,50016,E,11,49432.832
60,12640000,49582.839,303.014,49383,48030,50186,E,12,49582.839
61,12640000,49037.542,361.033,49142,47278,49785,F,1,49037.542
62,12640000,49201.726,390.944,49417,47015,49878,F,2,49201.726
63,12640000,49345.243,323.066,49283,47179,49807,F,3,49345.243
64,12640000,49292.921,585.496,49840,45569,50057,F,4,49292.921
65,12640000,49369.943,513.778,49331,46071,50080,F,5,49369.943
66,12640000,49393.778,473.270,49410,46111,49888,F,6,49393.778
67,12640000,49464.394,580.263,49699,45490,50033,F,7,49464.394
68,12640000,49514.593,574.069,49723,46070,50189,F,8,49514.593
69,12640000,49538.286,530.302,49748,46410,50299,F,9,49538.286
70,12640000,49597.056,238.969,49482,47802,50053,F,10,49597.056
71,12640000,49586.127,318.942,49723,47252,50172,F,11,49586.127
72,12640000,49556.053,294.695,49606,47767,50205,F,12,49556.053
73,12640000,27539.278,71.424,27511,27327,27737,G,1,27539.278
74,12640000,27328.174,72.995,27332,27136,27520,G,2,27328.174
75,12640000,27273.615,73.618,27258,27068,27483,G,3,27273.615
76,12640000,49255.574,188.307,49338,48363,49641,G,4,49255.574
77,12640000,48283.224,259.349,48086,46893,48873,G,5,48283.224
78,12640000,49497.745,289.999,49304,48231,50052,G,6,49497.745
79,12640000,49761.332,194.956,49690,48868,50247,G,7,49761.332
80,12640000,49743.101,246.966,49677,48545,50491,G,8,49743.101
81,12640000,49879.142,338.043,49803,48623,50615,G,9,49879.142
82,12640000,27510.513,67.348,27474,27319,27769,G,10,27510.513
83,12640000,27446.684,75.412,27432,27246,27706,G,11,27446.684
84,12640000,27455.041,82.585,27445,27283,27821,G,12,27455.041
85,12640000,28016.626,69.007,27981,27782,28235,H,1,28016.626
86,12640000,27649.397,61.246,27699,27445,27844,H,2,27649.397
87,12640000,27565.472,85.330,27507,27377,29166,H,3,27565.472
88,12640000,27678.125,76.271,27712,27440,27917,H,4,27678.125
89,12640000,27519.107,52.675,27491,27349,27687,H,5,27519.107
90,12640000,27608.949,64.195,27571,27369,27822,H,6,27608.949
91,12640000,27655.519,82.132,27617,27437,27946,H,7,27655.519
92,12640000,27722.540,96.054,27734,27448,28172,H,8,27722.540
93,12640000,27789.603,64.979,27744,27558,28009,H,9,27789.603
94,12640000,27659.850,98.916,27689,27366,27964,H,10,27659.850
95,12640000,27566.297,86.760,27558,27340,27941,H,11,27566.297
96,12640000,27874.343,131.463,27940,27555,28348,H,12,27874.343
